Symbol,11/6/2025 16:00:00,11/7/2025 16:00:00,11/10/2025 16:00:00,11/11/2025 16:00:00,11/12/2025 16:00:00,11/13/2025 16:00:00,11/14/2025 16:00:00,11/17/2025 16:00:00,11/18/2025 16:00:00,11/19/2025 16:00:00,11/20/2025 16:00:00,11/21/2025 16:00:00,11/24/2025 16:00:00,11/25/2025 16:00:00,11/26/2025 16:00:00,12/2/2025 16:00:00,12/3/2025 16:00:00,12/4/2025 16:00:00,12/5/2025 16:00:00
VMM,1.31,1.3,1.38,1.38,1.45,1.33,1.35,1.38,1.32,1.35,1.37,1.26,1.34,1.4,0.98,1.03,1.12,1.17,1.17
GICRE,373.95,379.15,378.4,384.75,386.9,391.8,393.05,395.1,393.45,388.05,385.1,380,378.05,382.15,392.5,384.75,387.2,388.3,387.75,386.3,384.4,381.85
ABREL,1810,1769.3,1735.7,1753.2,1776.4,1745.8,1744.6,1752.9,1748.7,1805.3,1776.1,1741.5,1716.2,1733.7,1773.3,1745.8,1773.6,1769.8,1747.7,1767.9,1777,1750.3
ANANTRAJ,623.3,619.85,627.65,614.85,620,615.4,616.1,633.4,621.25,617.55,618.8,610.45,570.75,594.4,605.1,587.55,576.45,572.7,555.7,553.35,540.35,526.3
ANANDRATHI,3104.4,3121.5,3121.3,3084.9,3097.7,3073.8,3022.3,3034.9,2945.6,2941.5,2870.4,2855.9,2864.8,2888.8,2895.6,2889.6,2888.9,2924.9,2924.8,2909,2934.2,2897.9
UNITDSPR,1416.5,1429.1,1409.5,1414.5,1435.6,1420.8,1429.4,1434.9,1434.7,1411.7,1416.2,1427.1,1431.2,1430.4,1459.5,1445.8,1451.6,1447.1,1440.9,1421.3,1431.9,1455.6
PPLPHARMA,199.33,199.15,195.45,194.22,195.64,193.84,194.03,195.47,192.13,188.8,189.64,188.38,186.33,184.87,187.38,186.4,187.21,184.87,185.27,182.05,180.85,179.85
IFCI,54.16,54.23,54.59,54.06,55.33,54.67,54.72,55.14,53.91,53.46,53.29,52.52,50.45,50.28,51.78,51.33,50.94,51.37,50.99,50.28,49.73,49.38
INOXWIND,150.06,149.45,151.62,151.77,150.53,148.56,148.69,146.11,140.92,139.68,138.08,137.77,135.81,134.7,136.75,134.07,134.5,133.08,133.29,130.12,129.84,130.24
BASF,4395.4,4448.6,4501.2,4497.9,4493.5,4522.3,4413.2,4383.6,4319,4410.3,4368.8,4395.3,4244.2,4228.2,4199.2,4171.2,4156.8,4116.6,4108.7,4082.6,4063.5,4045.7
ATUL,5760.5,5691,5715,5757,5862,5886,5916.5,6016.5,6146,6139.5,6060,5971,5920.5,5971.5,5939,5924.5,5874,5794.5,5783.5,5773.5,5756,5865.5
APOLLOHOSP,7782,7642,7529.5,7501,7498,7440.5,7420.5,7487.5,7385.5,7459,7423,7391,7354.5,7330.5,7393,7322.5,7335.5,7287.5,7242,7184,7201,7189.5
CGCL,197.5,196.49,198.97,197.46,199.65,197.59,198.35,196.54,195.64,195.02,193.72,190.67,190.74,188.1,188.65,191.05,188.14,190.27,189.59,187.85,187.67,188.99
INFY,16.18,16.5,16.76,17.01,17.09,16.96,16.65,16.77,16.95,17.31,17.13,17.7,17.27,17.28,17.42,17.48,17.45,17.41,17.66,18.29,18.07
INFY,16.18,16.5,16.76,17.01,17.09,16.96,16.65,16.77,16.95,17.31,17.13,17.7,17.27,17.28,17.42,17.48,17.45,17.41,17.66,18.29,18.07
IDBI,97.26,100.42,98.99,98.81,99.97,98.22,101.04,102.28,102.52,104.62,102.8,100.24,98.93,101.2,101.95,101.19,100.38,100.13,99.76,97.65,97.64,97.4
ICICIBANK,1320.4,1343,1348,1358.3,1358.9,1385.9,1373,1379,1373.4,1383.1,1383,1369.5,1368.4,1357.8,1375,1392.2,1388.8,1390.1,1373,1391.5,1386.7,1392.5
ICICIBANK,1320.4,1343,1348,1358.3,1358.9,1385.9,1373,1379,1373.4,1383.1,1383,1369.5,1368.4,1357.8,1375,1392.2,1388.8,1390.1,1373,1391.5,1386.7,1392.5
POLICYBZR,1757.4,1783.8,1798.5,1796.4,1786.3,1734.7,1738.6,1815.7,1800.3,1850.7,1843.9,1810.8,1781.3,1765.9,1787.1,1808.7,1818.9,1863.6,1866.3,1839.1,1854.3,1893.8
AUBANK,881,908.7,914.6,889.4,882.05,886.7,890.6,912.7,920.15,925.65,919.3,915.35,925.1,944.05,953.75,947.15,955.25,950.5,953.05,948.7,948.75,960.7
IRB,44.87,44.49,43.42,43.24,43.29,42.35,42.96,44.54,44.11,43.96,43.97,43.67,43.2,43.28,43.28,43.2,42.91,43.11,42.79,42.97,43.01,42.8
JUBLPHARMA,1160.9,1127.2,1138.4,1117.7,1139.8,1126,1131.4,1158.9,1135.2,1108,1080.1,1057.8,1076.5,1087.8,1105.2,1100.8,1089.7,1108.6,1098.4,1080.5,1067.5,1077
USHAMART,464,472.45,481.3,469.5,467.6,448.15,459.55,449.9,452.45,448.9,438.9,432.3,416.9,412.55,425.55,421.35,427.9,422.85,426.25,424.2,436.15,432
BANKBARODA,286.35,289.05,287.7,285.85,285,283.25,286.75,287.95,288.45,293.3,288.25,284.15,281.9,287.25,288.4,287.9,289.8,295.55,296.9,287,288.2,292.6
CHOLAFIN,1683.4,1703.9,1754.4,1741.8,1718.8,1710.6,1714.6,1699.7,1695.3,1678.1,1703.2,1659.7,1651.7,1685.4,1712.9,1724.6,1736,1724.9,1711.6,1668.9,1675.7,1730.4
RECLTD,362.7,364.95,362.4,362.05,362.25,359.05,358.05,361.4,359.05,359.45,361.4,358.2,355.85,351.75,356.4,362.25,360.9,358.2,357.45,350.3,352.75,353.3
UCOBANK,31.95,32.52,32.27,31.44,31.13,30.8,30.72,31.28,31.55,31.85,31.05,30.7,30.69,30.64,31.11,31.03,30.78,30.79,30.6,29.95,29.67,29.46
PVRINOX,1142.9,1153.2,1128.8,1127.9,1099.4,1092.3,1083.3,1107.2,1113,1114.7,1099.5,1095.3,1078.7,1049.6,1085.1,1067.6,1067.9,1096.4,1105.2,1129.7,1097.4,1091
HINDPETRO,473.15,479.55,482,487.9,484.9,486.05,481.25,486.5,483.55,477.15,477.9,471.9,463.05,455.25,466.25,463.4,457.5,451.95,450.45,450.7,447.95,450.35
RELIANCE,1496.1,1478,1489.3,1493.4,1511.5,1510.9,1518.9,1518.3,1519.4,1518.9,1549.1,1546.6,1535.9,1539.7,1569.9,1563.4,1567.5,1566.1,1546.3,1538.8,1535.6,1540.6
RELIANCE,1496.1,1478,1489.3,1493.4,1511.5,1510.9,1518.9,1518.3,1519.4,1518.9,1549.1,1546.6,1535.9,1539.7,1569.9,1563.4,1567.5,1566.1,1546.3,1538.8,1535.6,1540.6
IRCTC,703.35,704.15,704.35,710.7,715.85,709.9,705.3,713.05,703.8,705,703,690.4,684.9,677.5,688.5,687.85,686.7,684.3,679.95,674.5,673.85,675.2
KOTAKBANK,2083.2,2088.3,2092.7,2086.9,2084.5,2075.2,2079.7,2102.9,2093.1,2105.9,2098.7,2087.8,2087.3,2069.9,2103.8,2110.2,2124.4,2147.6,2142.4,2146.1,2135.4,2154.9
KOTAKBANK,2083.2,2088.3,2092.7,2086.9,2084.5,2075.2,2079.7,2102.9,2093.1,2105.9,2098.7,2087.8,2087.3,2069.9,2103.8,2110.2,2124.4,2147.6,2142.4,2146.1,2135.4,2154.9
LICHSGFIN,570.15,571.2,571.7,571.5,572.8,567.9,567.7,571,567.55,563.6,554.8,545.9,545.95,548.1,555.8,550.25,549.1,550.65,554.65,549.4,546.95,541.8
IRFC,120.25,121.36,120.77,121.61,121.59,120.75,121.01,122.5,120.82,120.85,120.08,119.09,116.9,116.74,118.08,117.96,117.57,117.09,116.42,114.71,114.85,114.6
PEL,#N/A
RAYMOND,563.45,557.05,551.25,545.65,537.65,531.65,522.35,514.3,500.9,507.35,509.1,496,466.85,487,490.35,485.7,482.75,478.25,476,468,466.45,455.3
HDFCAMC,2694.25,2716.25,2748,2740,2742.75,2738.75,2706.5,2719.25,2698.25,2696,2699.5,2696.75,2685.5,2668.25,2679,2680,2673,2648.8,2599,2596.2,2596,2577.5
LT,3881.6,3882.5,3918.5,3955,3954.6,4002.5,4004.4,4027.7,3999.6,4019.6,4037.4,4024.9,4013.3,3996.7,4062,4081.3,4069.6,4073.2,4030.5,3988,3983.6,4038.2
LT,3881.6,3882.5,3918.5,3955,3954.6,4002.5,4004.4,4027.7,3999.6,4019.6,4037.4,4024.9,4013.3,3996.7,4062,4081.3,4069.6,4073.2,4030.5,3988,3983.6,4038.2
ZENTEC,1377.2,1358.8,1361.3,1384.5,1390.3,1367.6,1434.4,1449.4,1399.4,1401.7,1445.8,1412.6,1382.8,1397.4,1406.8,1407.8,1406.7,1395.6,1392.2,1380.1,1374.7,1388.7
ASAHIINDIA,921,934.8,946.1,967.85,969.55,971.15,969.35,998.5,1001.5,987.4,997.35,983.35,1052.65,1029.25,1028.3,1024.1,1020.7,1057.9,1066.4,1043.3,1051.9,1027.1
SCI,80.25,80.59,80.13,80.74,80.23,79.85,79.67,79.01,79.64,79.03,78.49,79.87,77.88,78.35,79.03,79.43,78.68,77.9,76.64,76.02,75.9
AFCONS,443.75,442.05,436.7,416.75,422.4,415.05,407.65,402.8,396.1,388.95,398.6,390.55,401.35,402,405.3,411.1,404.1,409,414.65,402.8,400.3,398.9
FIVESTAR,624.3,646.1,634.3,625.25,615,642.35,643.9,631.7,623.95,609.7,593.5,619.4,615.45,605.95,605,589.7,590.9,585.95,584.25,573.45,589.95,580.65
ICICIPRULI,603.75,615.35,614.8,624.7,632.95,630.1,629.45,630.6,626.8,613.95,618.4,610.9,607.35,612.25,621.9,625.25,619.75,621.55,616.55,611.25,615.35,626.05
SIGNATURE,1075.5,1058.2,1021.4,1041.9,1065.4,1102.4,1112.4,1110.6,1110.2,1112,1124.8,1116.8,1107.8,1111.7,1132.8,1122.7,1112.9,1132.4,1126.3,1119.4,1118.5,1123.8
PETRONET,275,278.5,277.65,277.55,280.45,278.9,273.6,276.05,274.85,274.25,274.35,275.15,271.4,272.15,275.1,273.95,271.85,271.9,271.1,268.75,280.95,274.8
CENTRALBK,38.11,38.96,38.97,37.68,37.78,37.45,37.91,38.85,38.92,39.43,38.64,38.04,37.81,38.34,38.75,38.73,38.37,38.44,38.18,37.28,37.06,36.89
PFIZER,5067.5,5075,5140,4997,5015.5,5043.5,5074,5061.5,5010,5002,5028.5,5000.5,4968.5,5000,4985,4989.5,4975,4966.5,4994.6,4972.5,5001,5000
IREDA,148.56,149.37,148.71,149.04,150.93,149.29,149.61,150.71,148.08,147.1,146.64,144.41,142.49,141.36,144.35,143.76,142.9,142.48,140.18,136.84,136.75,133.4
FINCABLES,769.95,766.55,793.55,786.15,788.4,789.3,783.05,793.15,785.15,775.7,767.45,758.1,747.85,753.4,756.4,753.65,749.15,750.4,744.85,741.8,740.65,736.55
NTPC,326.65,326.1,325.45,326.65,327.15,326.95,328.45,330.2,328.45,326.6,326.6,326.65,323.45,323.7,326.1,327.35,326.45,327.1,328.6,322.95,322.95,323.3
KPITTECH,1159.2,1153,1192.9,1212.5,1244.3,1238.7,1222.2,1216,1195.1,1203.1,1196.6,1168.9,1198.2,1172,1194.9,1218.9,1222.4,1258.2,1253.5,1258.7,1269.8,1267
SUPREMEIND,3845.1,3831.2,3866.5,3874.2,3914.3,3832,3709.8,3625.7,3618.4,3591,3568.7,3475.3,3432.5,3427.3,3463.9,3416.9,3391.6,3334.5,3332.1,3297.4,3341.1,3371.1
GPIL,269.4,274.65,272.3,275.2,268.4,263.25,276.7,276.1,265,255.7,250,241.7,239,236.9,237.2,235.2,235.2,237.63,236.23,238.08,235.9,232.94
CUMMINSIND,4316.1,4291.8,4349.2,4414.2,4395.4,4366.2,4283.2,4381.2,4252.4,4261.3,4375.7,4333.8,4299,4311.3,4408.2,4449.4,4479.3,4544.2,4514.5,4514.1,4459.3,4468.9
UTIAMC,1202,1209,1201.4,1173.5,1167.7,1175.8,1163,1172,1174.6,1149,1150.2,1149.7,1145.2,1140.6,1155.8,1144.4,1141.1,1151.4,1149.3,1131.4,1144.2,1122.2
KAYNES,6358.5,6225,6482,6455.5,6433.5,6376.5,6332,6237,5889,5974,5967.5,5883.5,5826,5777.5,5796.5,5573.5,5490,5358.5,5408.5,5307,4978,4353.5
MAHABANK,57.42,59.62,58.3,57.09,57.57,56.96,58.01,59.91,60.43,61.14,59.77,58.68,58.22,59.61,59.95,59.45,58.56,57.65,57.57,56.64,56.95,56.98
KANSAINER,248.18,246.32,245.82,243.85,245.53,249.34,248.8,247.69,246.97,244.87,239.78,232.8,231.99,231.02,234.01,236.73,236.49,232.11,230.65,232.67,229.66,228.11
GODREJPROP,2193.7,2142.7,2167.7,2158.5,2193.8,2206.1,2195.8,2184.6,2150.8,2130.4,2123.8,2090.9,2046.4,2094,2114.4,2096.3,2114.6,2096.5,2097.7,2067.8,2079.6,2082.4
SBIN,960.75,955.85,951.15,953.3,957.15,954,967.85,973.35,972.45,982.75,981.55,972.6,970.6,983.6,983.9,972.85,979,973.1,967.3,951.05,948.1,971.5
SBIN,960.75,955.85,951.15,953.3,957.15,954,967.85,973.35,972.45,982.75,981.55,972.6,970.6,983.6,983.9,972.85,979,973.1,967.3,951.05,948.1,971.5
CONCORDBIO,1411.4,1394.9,1439.2,1453.5,1463.2,1458.8,1499.2,1502.3,1501.3,1448.7,1440.4,1427.7,1411.7,1402.2,1439.8,1428.9,1417.6,1432.9,1437.6,1405,1401.6,1408.4
BHARATFORG,1319.7,1317.1,1328.4,1402.1,1389.2,1388.8,1396.7,1383.7,1396.6,1446.2,1435.4,1410.2,1412.2,1409.7,1431.3,1433.4,1433.8,1433,1421.4,1406.7,1394.3,1406
SUNPHARMA,1685.9,1691.4,1697.8,1716.1,1732.1,1737.4,1757.1,1763.9,1758.8,1784.1,1777.4,1779.7,1780.8,1776.8,1804.9,1810.3,1831.6,1807.4,1799.5,1806.7,1818.3,1805.3
SUNPHARMA,1685.9,1691.4,1697.8,1716.1,1732.1,1737.4,1757.1,1763.9,1758.8,1784.1,1777.4,1779.7,1780.8,1776.8,1804.9,1810.3,1831.6,1807.4,1799.5,1806.7,1818.3,1805.3
COALINDIA,373.15,376,381.35,382.8,386.5,383.2,386.95,387.85,383.95,379.05,379.65,378.2,372.55,370.05,377.35,378.05,376.15,379.65,378.95,375.25,379.05,379.95
GODREJCP,1146,1121.8,1126.7,1138.4,1135.9,1133.4,1146.5,1152.3,1142.1,1139.9,1127.3,1125.2,1111.4,1144.5,1154.2,1144.6,1145.6,1129.4,1132.1,1120.7,1132.6,1136
GODIGIT,355.5,360.35,359.25,355.05,355.75,353.65,349.2,354.35,352.5,354.75,354.7,349.85,354.7,355.85,356.9,358.3,358.15,355.25,346.45,344.9,346.25,347.65
AIAENG,3318.6,3256.2,3445.7,3566.7,3603.2,3709,3693,3760.4,3711.6,3733.4,3839.6,3698.7,3734.6,3825.5,3763.1,3835.4,3862.6,3854.1,3858.3,3895.3,3843.8,3765.8
POWERGRID,270.2,272,268.2,267.65,267.1,269.85,271.3,273.55,274.2,275.15,277.2,277.6,275.8,273.45,275.05,273.7,269.95,269.65,267.45,268.45,269.1,269.8
POWERGRID,270.2,272,268.2,267.65,267.1,269.85,271.3,273.55,274.2,275.15,277.2,277.6,275.8,273.45,275.05,273.7,269.95,269.65,267.45,268.45,269.1,269.8
PHOENIXLTD,1744.8,1773.3,1760.9,1736.7,1732.2,1714.8,1736.4,1745.6,1724.1,1715.1,1715.7,1698,1677.9,1731.7,1751.7,1741,1736.8,1729.9,1731.2,1721.2,1734.1,1725.1
CIPLA,1501.5,1505.7,1511.5,1514.9,1519.3,1525.8,1532.1,1535.6,1514.5,1526.8,1529.2,1511.8,1504,1507.5,1523.8,1525.2,1531.3,1523.1,1516.6,1508,1521,1520.8
NAUKRI,1326.8,1345.4,1342.4,1341,1376.4,1347.3,1323.5,1332.2,1324.9,1362.2,1365.4,1340.4,1346.3,1332,1341.5,1339.4,1330.2,1365.1,1386.6,1377.2,1396.2,1388.7
ALOKINDS,17.3,17.13,17.11,17.13,17.2,17.26,17.31,17.3,17.06,17.26,17.17,17.01,16.67,16.6,16.87,16.98,16.92,16.71,16.66,16.48,16.36,16.19
NATCOPHARM,800.5,802.5,798.8,792.95,822.35,826.15,812.65,820.9,814.55,830.15,869.3,864.8,841.25,834,927.4,882.75,877.25,903.2,932.55,935.4,949.25,933.6
ALIVUS,890.5,915.05,920.6,913.6,909.05,903.8,904.7,946.75,923.95,907.75,909.9,903.85,898.25,884.75,903.5,900.8,898.5,904.6,886.3,874.05,872.05,883.75
FEDERALBNK,235.83,237.26,238.46,235.89,238.94,235.79,236.26,239.06,244.51,246.02,244.93,245.06,248.17,255.99,256.37,254.87,257.92,256.6,258.45,258.25,258.65,259.2
TATACHEM,872.85,858.1,840.45,842.3,852.35,841.5,832.75,834.45,826.7,819.4,818.9,810,804.1,803.9,815,808.25,800.4,795.4,789.8,783.1,782.1,774.05
COROMANDEL,2150.1,2146.4,2166.1,2177.9,2184.8,2210.2,2202.7,2212.4,2232.6,2240.7,2264.4,2262.8,2301,2304.1,2298,2366.7,2382.1,2392.3,2343.2,2318.1,2303.5,2300.3
HAPPSTMNDS,500.45,494.6,503.6,504.2,505.6,503.15,504.85,502.2,505.2,506.05,500.2,496.9,506.9,497.85,500.65,497.25,498.85,497.25,493.65,497.15,511.05,504.7
ALKEM,5643.5,5668.5,5679.5,5696.5,5767.5,5725.5,5722.5,5723,5713,5724,5700,5700,5625,5701,5773,5686.5,5685,5609.5,5638.5,5647.5,5659,5675.5
HAL,27.33,27.57,27.71,28.06,26.93,27.02,27.3,26.62,26.79,26.46,25.62,25.82,25.67,25.69,25.79,26.22,26.63,26.91,27.4,27.83,28.45
SARDAEN,527.4,534.85,542.7,527.6,525.55,514.25,518.05,521.65,509.15,503.95,504.35,490.05,472.75,489,485,487.85,489.5,500.45,492.6,482.8,480.75,475.85
GMRAIRPORT,94.45,95.66,95.65,95.49,95.5,95.49,95.67,97.68,103.72,102.92,103.27,104.05,103.76,104.21,106.76,106.69,108.35,107.64,106.63,105.35,103.06,103.51
BRITANNIA,6013.5,6157.5,6133.5,5950.5,5880,5851.5,5803.5,5830.5,5840,5874.5,5819,5813,5815.5,5867,5880.5,5826.5,5846,5813.5,5875.5,5824.5,5876.5,5961
FINPIPE,182.29,185.26,188.79,187.61,186.21,187.14,188.04,187.03,185.09,183.43,179.95,181.73,182.82,185.12,184.51,180.71,178.73,176.31,174.82,172.26,170.48,169.13
TATAINVEST,766.25,781.25,781.6,778.7,776,777.3,779.2,775.25,767.5,762.35,759.05,750.85,736.65,726.55,766.6,758.55,745.75,744.5,732.6,723.9,715.5,708.5
ADANIPOWER,153.17,151.48,150.06,151.17,151.98,151.85,153.91,153.28,149.55,151.61,151.46,149.12,145.44,146.84,148.62,148.13,147.49,147.34,146.76,144.97,142.73,143.78
SYNGENE,620.6,616.3,630.2,644.9,663.85,662.1,654.4,652.15,643.1,634.85,634.6,629.25,639.7,642.05,646.85,640,648.3,645.45,637.3,636.2,642.35,639.8
CENTURYPLY,756.6,748.35,749.85,743.75,763.75,799.45,792.4,786.65,780.85,778,770.55,750.55,752.85,789.95,815.9,810.8,800.8,813.8,817.9,811.8,798.95,801.5
NAVA,595.35,573.1,542.8,558,545.15,542.75,549.25,551.4,546.9,535.85,543.3,529.65,506,515.45,527.9,525.7,522,516.9,518.9,526.9,529.6,526.4
RITES,244.85,242.49,243.07,247.76,249.04,245.25,246.32,252.5,251.39,249.69,247.61,246.83,245.32,236.64,239.53,238.15,237.03,230.69,230.12,231.63,229.26,229.46
POONAWALLA,462.9,463.6,458.55,468.45,489.3,478.95,469.2,469,465.5,468.6,468.45,470.2,456.4,459.75,469.35,465.6,480.3,484.75,475.35,462.5,463.95,470.65
NAVINFLUOR,6081,5969,5993.5,6024,6022.5,6038,6021.5,6003,6026.5,6023,5979,5973,5849,5782.5,5822,5735,5735.5,5750,5786.5,5828.5,5765,5772
NMDC,73.12,74.24,75.08,75.79,77.18,77.39,76.55,76.54,75.72,75.26,74.46,73.51,72.54,72.7,74.29,74.21,73.92,75.39,76.09,76.05,75.97,76.46
AIIL,2800.7,2800.1,2736.7,2739.7,2798,2854.1,2774.4,2783.8,2794.9,2726,2705.7,2671.6,2737,2624.8,2686.2,2743.8,2706.5,2641.1,2612.5,2600.9,2600.1,2641.3
KPIL,1304.4,1295.9,1276,1252.7,1263.2,1240.2,1253.2,1251.5,1213.7,1233.5,1230.7,1229.4,1199.6,1226.4,1225,1208.8,1199.7,1181.2,1189.5,1185.8,1169.2,1165.4
WELCORP,894.45,906.6,912.55,920.6,913.8,928.15,918.5,906.75,903.2,896.75,883.15,867.9,848.9,865.55,871.1,869.4,856.4,862,845.55,833.15,827.55,826.6
KARURVYSYA,246.71,249.12,247.64,245.81,250.02,251.84,249.6,252.78,253.39,253.7,248.03,247.07,243.52,247.95,251.84,251.33,247.97,253.83,250.74,249.3,247.03,248.15
CARBORUNIV,887.35,916.2,911.8,891.65,889.05,893.85,885.3,873.2,857.65,839.55,833.9,817.8,832.4,835.15,876.55,868.5,856.85,882,886.15,895.7,879.7,869.85
SCHAEFFLER,4122,4078.4,4106.4,4073.8,4165.5,4133.1,4086.1,4163.2,4140.5,4108.8,4054.5,3970.3,3974.4,3917.3,3899,3856.8,3899.4,3907.8,3888.2,3885.1,3889.8,3928.2
NESTLEIND,1266.1,1262.7,1262.9,1268.1,1278.2,1275.2,1271.6,1270.3,1265.1,1279,1279.2,1280.7,1269.2,1263.2,1276.8,1266.4,1261.1,1260.6,1258.9,1241.9,1242.4,1246.9
NESTLEIND,1266.1,1262.7,1262.9,1268.1,1278.2,1275.2,1271.6,1270.3,1265.1,1279,1279.2,1280.7,1269.2,1263.2,1276.8,1266.4,1261.1,1260.6,1258.9,1241.9,1242.4,1246.9
SAILIFE,922.3,875.45,907.05,897.25,890.35,870.7,871.95,879.85,863.35,865.05,873.9,861.35,883.75,874.65,880,876.45,884.4,874.7,877.45,871.95,867.5,875.9
MOTILALOFS,987.5,996.45,1002.1,988.9,996.65,990.65,991.3,984.4,972.1,967.55,952.4,947.8,946.4,945.9,959.65,926.15,959.45,956.7,955.15,922.2,916.2,885.1
SIEMENS,3083.5,3033.4,3054.4,3022,3056.6,3066.1,3084.2,3232.6,3249.5,3211.5,3216.3,3173.5,3163.9,3181.1,3318.8,3312.1,3297,3310.2,3361,3329.9,3362.5,3325.9
HINDALCO,788.4,790.4,785.2,793.75,794.4,811.95,803.65,807.15,797.15,790.95,799.8,777.7,774.65,789.35,800.8,807.55,808.4,810.8,806.85,816.3,810.8,823.25
CANBK,139.24,140.67,141.04,140.87,143.57,143.45,146.07,149.12,149,150.38,147.94,145.77,146.67,148.69,150.16,151.76,151.58,150.5,152.03,146.08,147.39,148.64
BATAINDIA,1050.7,1061.9,1049.5,1046.9,1057.5,1046.4,1027.1,1014.6,1014.8,1011.9,1009.4,1000.4,1005.7,1006.3,1000.3,1000.1,999.2,974,964.7,977.45,960.3,966.95
HOMEFIRST,1136,1132,1175.8,1174.5,1150.7,1168.1,1200.3,1230.3,1197.7,1191.8,1187,1170.5,1134.1,1120.2,1129.9,1106.2,1111,1109.1,1092,1090.7,1084.9,1094.1
BALKRISIND,2340.8,2321.6,2318.6,2341.5,2368.8,2338.3,2329.6,2361.8,2308.6,2317.6,2299.7,2319.5,2265,2304.8,2313,2300.4,2308.9,2300.1,2445.6,2408.6,2403.8,2383
JINDALSAW,166.92,164.5,170.73,172.89,172.16,171.25,169.13,168.93,165.4,166.87,166.63,163.8,162.04,162.21,167.02,166.72,162.77,166.65,163.95,165,164,161.6
GRANULES,552.25,554.65,550.15,535.45,542.45,556.3,548.2,561.7,561.45,553.95,550.8,544.2,532.85,545.9,545.9,548.95,556.1,568.75,570.2,568.3,566.4,560.85
360ONE,1068.2,1066,1074.6,1070,1089,1085.6,1065.4,1071.8,1078,1119.2,1142.1,1139.7,1129.8,1120,1150,1166.6,1183.2,1189.3,1162.9,1148.1,1127.9,1146.7
TRIDENT,28.06,28.05,27.92,28.13,28.92,28.77,28.21,28.45,28.38,28.56,28.59,28.38,28.06,27.82,28.37,28.18,28.24,28.08,27.91,28.12,27.98,27.83
AAVAS,1603.9,1574.1,1654,1619.2,1704,1736.4,1712.2,1690,1671.4,1643.1,1635.6,1632.2,1669.6,1618.7,1593.6,1576.6,1546.5,1516.3,1514.8,1465.7,1482.1,1497.1
FORTIS,1009.9,1020,992.7,986.9,969.4,953,937.7,944.1,928.1,922.9,935.4,921,922.2,920.4,932.9,922.1,919.1,904.85,915.75,898.25,888.55,888.55
RRKABEL,1398.4,1376.9,1345.4,1356.5,1400.6,1371.4,1373.2,1384,1348.2,1360.8,1368,1350.6,1347.6,1362.2,1389.5,1386.2,1403.3,1401.1,1401.5,1391.9,1395.1,1368.2
SBILIFE,1970.8,1998.9,1989.3,1997.3,1996.7,1987.9,2000.9,1996,1993.3,2004.8,2027.1,2022.5,2014.8,2031,2029.1,2004.5,1966,1971.6,1981.5,1972.8,2002.9,2023.7
KIRLOSENG,988.55,964.35,954.5,945.4,1058.65,1084.9,1092.05,1109.9,1141.6,1177.2,1181.45,1163.2,1130,1157.5,1147.85,1141.7,1124.85,1118.1,1113.6,1085.2,1165.1,1130.8
LTTS,4100.6,4089.2,4086.5,4103.6,4181.1,4156.8,4086.5,4105.4,4074.5,4440,4331.3,4265.4,4322.3,4262.8,4275.9,4385.2,4440.4,4444.7,4503.6,4513.1,4685.1,4546.4
MAXHEALTH,1125.4,1135.3,1098,1095.4,1103.6,1098,1103.1,1121.6,1116.7,1164.4,1168.9,1181.1,1155.8,1158.1,1162.6,1161.8,1162.8,1125.4,1117.5,1086,1083.9,1097.4
GSPL,305.55,299.5,301.6,300.75,298.1,301.35,302.15,303.95,299.65,297.9,300.8,298.2,297.5,294.55,294.8,294.4,287.5,290.6,298.45,301.3,295.45,293.3
TATACONSUM,1190.4,1167.2,1142.7,1156.2,1162,1154.8,1157.8,1178.9,1154.1,1162.1,1173.9,1183.1,1186,1177.7,1185.3,1177.7,1172.4,1163.8,1162.2,1140,1148.4,1162.9
SAPPHIRE,279,270.3,265.2,255.5,253,248.9,245.8,251.25,262.15,263.15,261.75,255,254.55,259.55,254.5,252.35,248.7,246.44,246.6,256.14,254.31,244.92
PNB,120.46,122.38,122.34,122.02,122.45,121.07,122.21,123,122.38,125.06,123.86,122.37,121.75,123.05,124.99,124.93,124.5,125.3,125.35,119.8,119.53,121.71
JSWENERGY,517.35,519.15,522.5,526.85,528.05,528.3,528.8,527.65,526.95,513.65,504.85,484.55,481,476.6,487.25,488,488.65,491.8,484.15,470.2,459.85,461.95
CAPLIPOINT,2004.4,1932.5,1943.2,1947.9,1946.1,1936.4,1925.5,1943.2,1914.9,1931.3,1920.5,1918.8,1919.2,1905,1918.5,1908.7,1910.8,1909.1,1919.4,1888.2,1976.1,1963.4
HFCL,74.69,74.87,74.22,78.3,76.86,75.69,75.86,76.22,74.32,73.79,73.4,71.65,71.16,70.71,71.72,71.44,70.17,71.17,70.72,68.8,70.47,69.03
PGEL,550.1,528.3,532.3,529.2,528,559.45,578.1,580.35,582.9,579.8,590.55,591.4,573.9,570.35,604.2,585.5,590.9,592.5,587.2,572.1,579.05,553.9
HDFCLIFE,736.05,749.25,750.7,763.9,783.1,782.2,773.7,770.25,761.8,761.1,762.2,764,761.65,766.55,787.55,777.8,764.3,766.75,759,751.95,760.8,768.3
SRF,2899.3,2896.8,2903.9,2929.9,2941.4,2912,2839.1,2833.1,2816.6,2786.4,2851.6,2838.4,2807.5,2793.8,2809.8,2840,2927.3,2923,2859.5,2830,2840.1,2885.4
